pixel_id,latitude,longitude,classe_pixel,classe_pixel_significado,categoria_agua,qualidade_pixel,distancia_min_exutorio_m,janela_2km,janela_5km,janela_10km
24475,-15.578741267156781,-47.92604560391533,1,land,terra,1,5325.8316502963435,False,False,True
24476,-15.577290615609813,-47.935514307779556,1,land,terra,3,4493.61322101763,False,True,True
24477,-15.577313403716008,-47.93536563088418,1,land,terra,1,4506.053186997983,False,True,True
24478,-15.577423338713173,-47.93464833740103,1,land,terra,1,4566.396651533959,False,True,True
24479,-15.577020792992352,-47.9372747882606,1,land,terra,3,4348.172586869807,False,True,True
24480,-15.57706018791145,-47.937017772327984,1,land,terra,3,4369.185481518033,False,True,True
24481,-15.577040595648608,-47.9371456082913,1,land,terra,2051,4358.7244479574465,False,True,True
24482,-15.577949890040978,-47.931212505862334,1,land,terra,2049,4862.3907265890175,False,True,True
24483,-15.577933615973421,-47.93131871428819,1,land,terra,2049,4853.081224688999,False,True,True
24484,-15.57788984194886,-47.931604379552596,1,land,terra,2051,4828.0894556003395,False,True,True
24485,-15.577818551458014,-47.93206960766145,1,land,terra,2049,4787.5400239018845,False,True,True
24486,-15.577708400563287,-47.93278840546378,1,land,terra,3,4725.268634915927,False,True,True
24487,-15.577188025679492,-47.93618463058692,1,land,terra,0,4437.836925934975,False,True,True
24488,-15.576935162587858,-47.93783440928422,1,land,terra,0,4302.704539381215,False,True,True
24489,-15.576902423123984,-47.93804801982094,1,land,terra,0,4285.444889318781,False,True,True
24490,-15.576912222196386,-47.93798410362825,1,land,terra,0,4290.603645386819,False,True,True
24491,-15.576816301918917,-47.93860991337783,2,land_near_water,terra_proxima_agua,0,4240.31546676703,False,True,True
24492,-15.576790123473563,-47.93878071813368,1,land,terra,0,4226.6764338070525,False,True,True
24493,-15.576809831506155,-47.938652158061075,1,land,terra,0,4236.939044952754,False,True,True
24494,-15.576827850314146,-47.93853461608143,1,land,terra,2,4246.340624993402,False,True,True
24495,-15.576849890614437,-47.938390836273754,1,land,terra,0,4257.864665664711,False,True,True
24496,-15.57684738428097,-47.9384071993087,1,land,terra,0,4256.552010920943,False,True,True
24497,-15.57685081079862,-47.93838485611769,1,land,terra,0,4258.344846100063,False,True,True
24498,-15.576989253180333,-47.93748164787593,1,land,terra,0,4331.33142764626,False,True,True
24499,-15.577269534138285,-47.93565298025692,1,land,terra,2,4482.046164233408,False,True,True
24500,-15.576791882154568,-47.93876934258583,1,land,terra,1,4227.584946267966,False,True,True
24501,-15.57666123170075,-47.939621714493114,1,land,terra,1,4160.077839389589,False,True,True
24502,-15.57653877961721,-47.940420567846616,1,land,terra,1,4097.700661111069,False,True,True
24503,-15.57649776622221,-47.94068813417431,1,land,terra,1,4077.008218501645,False,True,True
24504,-15.576501752305607,-47.94066214315069,1,land,terra,1,4079.0139530531683,False,True,True
24505,-15.576508838415155,-47.94061592979273,1,land,terra,3,4082.5825241103353,False,True,True
24506,-15.576438244215874,-47.94107646885028,1,land,terra,3,4047.159853928494,False,True,True
24507,-15.576457173325124,-47.94095300109694,1,land,terra,1,4056.6265030201243,False,True,True
24508,-15.576582884911103,-47.94013292527052,1,land,terra,3,4120.060026480969,False,True,True
24509,-15.576647722657576,-47.9397099660377,1,land,terra,1,4153.145347512727,False,True,True
24510,-15.575469333213977,-47.94739865199182,1,land,terra,1,3596.231905391843,False,True,True
24511,-15.575229866839184,-47.94896045325032,2,land_near_water,terra_proxima_agua,1,3496.6870079353357,False,True,True
24512,-15.575353970214012,-47.94815107807347,1,land,terra,1,3547.6095950608947,False,True,True
24513,-15.575323526569267,-47.94834964157031,1,land,terra,1,3534.9823011174244,False,True,True
24514,-15.57534892814211,-47.94818398534011,1,land,terra,1,3545.5112645269332,False,True,True
24515,-15.57536346469889,-47.94808918967868,1,land,terra,3,3551.563478549421,False,True,True
24516,-15.575393810054775,-47.9478912883626,1,land,terra,1,3564.2611220533186,False,True,True
24517,-15.575330186685468,-47.94830624952135,1,land,terra,1,3537.7350678146136,False,True,True
24518,-15.575281247869006,-47.94862544055434,1,land,terra,3,3517.588486862123,False,True,True
24519,-15.575166698613845,-47.949372525631304,1,land,terra,3,3471.3321548763342,False,True,True
24520,-15.575606430297777,-47.946504611269404,1,land,terra,0,3655.5454824074814,False,True,True
24521,-15.57560407622632,-47.946519985724194,1,land,terra,0,3654.512133978218,False,True,True
24522,-15.561804901537897,-48.03642118072804,1,land,terra,0,6279.937347914632,False,False,True
24523,-15.561783349037905,-48.03656134386847,1,land,terra,0,6293.198462485226,False,False,True
24524,-15.561741311191653,-48.03683472295711,1,land,terra,2,6319.089015605797,False,False,True
24525,-15.561418440167145,-48.038934674018094,1,land,terra,3,6519.057392436098,False,False,True
24526,-15.56118124705129,-48.040477004447325,1,land,terra,1,6667.083449920435,False,False,True
24527,-15.561257395703121,-48.03998187312459,1,land,terra,3,6619.460892779634,False,False,True
24528,-15.561111696646948,-48.040929250571935,1,land,terra,1,6710.6633321738655,False,False,True
24529,-15.561375791995264,-48.039212028471525,1,land,terra,3,6545.6069600774845,False,False,True
24530,-15.561603932423333,-48.03772851871315,1,land,terra,1,6403.971012599717,False,False,True
24531,-15.561431265713951,-48.03885132565267,1,land,terra,3,6511.085398944317,False,False,True
24532,-15.561399927636144,-48.03905511115022,1,land,terra,0,6530.582561410162,False,False,True
24533,-15.561368571193618,-48.03925901470353,1,land,terra,0,6550.107927067799,False,False,True
24534,-15.561447985391773,-48.03874262866799,2,land_near_water,terra_proxima_agua,0,6500.692944965811,False,False,True
24535,-15.561407272801505,-48.03900737309249,3,water_near_land,agua,4,6526.013851970329,False,False,True
24536,-15.561303100605429,-48.03968475726924,2,land_near_water,terra_proxima_agua,0,6590.93002322197,False,False,True
24537,-15.561300501632447,-48.03970166423039,1,land,terra,0,6592.552663532123,False,False,True
24538,-15.561279327420785,-48.03983935435349,1,land,terra,0,6605.771337551692,False,False,True
24539,-15.56122979720538,-48.04016142347632,1,land,terra,1,6636.719930306782,False,False,True
24540,-15.561262635855412,-48.03994790360059,1,land,terra,1,6616.1977030366315,False,False,True
24541,-15.561243470973873,-48.04007252732396,1,land,terra,1,6628.173682727367,False,False,True
24542,-15.561187272724206,-48.04043795133845,1,land,terra,1,6663.324515185985,False,False,True
24543,-15.561067154852305,-48.04121898357181,1,land,terra,1,6738.62389964537,False,False,True
24544,-15.561108671006927,-48.040949049134326,1,land,terra,3,6712.573620190824,False,False,True
24545,-15.56108657345389,-48.04109273749668,1,land,terra,1,6726.437087142409,False,False,True
24546,-15.560694070122022,-48.0436454201415,1,land,terra,1,6973.968600680129,False,False,True
24547,-15.560690411631457,-48.04366922290751,1,land,terra,1,6976.287404713503,False,False,True
24548,-15.560670154893355,-48.04380093967302,1,land,terra,2049,6989.121936017926,False,False,True
24549,-15.561683154688179,-48.03721420940741,1,land,terra,1,6355.091629658985,False,False,True
24550,-15.561625776068926,-48.03758735287573,1,land,terra,3,6390.547021561805,False,False,True
24551,-15.561526360141347,-48.038233852036285,1,land,terra,3,6452.118611344751,False,False,True
24552,-15.561506925843416,-48.03836024806236,1,land,terra,1,6464.177235019611,False,False,True
24553,-15.561520206894647,-48.0382739060592,1,land,terra,3,6455.9393766434305,False,False,True
24554,-15.561546027389197,-48.03810602323631,1,land,terra,1,6439.930625203655,False,False,True
24555,-15.560839133142423,-48.042702449129536,1,land,terra,1,6882.265386447704,False,False,True
24556,-15.561463913569428,-48.03864008044815,2,land_near_water,terra_proxima_agua,1,6490.89853642701,False,False,True
24557,-15.560253358733233,-48.04651373351652,1,land,terra,1,7254.706834409282,False,False,True
24558,-15.560208419163938,-48.046805894177744,1,land,terra,1,7283.442711391522,False,False,True
24559,-15.56016197548879,-48.047107830551454,1,land,terra,1,7313.166398768317,False,False,True
24560,-15.560020388355257,-48.04802826166474,1,land,terra,1,7403.938450502562,False,False,True
24561,-15.560139090077296,-48.04725663081376,1,land,terra,3,7327.824657084132,False,False,True
24562,-15.560150711972454,-48.04718109335329,1,land,terra,3,7320.382820598295,False,False,True
24563,-15.560159512862844,-48.047123894838364,1,land,terra,3,7314.748823482039,False,False,True
24564,-15.560078319680578,-48.0476517260999,1,land,terra,0,7366.776057203329,False,False,True
24565,-15.560041902962205,-48.047888466300726,1,land,terra,0,7390.136809198268,False,False,True
24566,-15.560163195661946,-48.047100186583975,1,land,terra,2,7312.414929437255,False,False,True
24567,-15.560113221559062,-48.047425062690536,1,land,terra,3,7344.425615024727,False,False,True
24568,-15.560182235744662,-48.04697642112501,1,land,terra,3,7300.228160741538,False,False,True
24569,-15.56024993189099,-48.0465363414545,1,land,terra,1,7256.931138057574,False,False,True
24570,-15.560280886964861,-48.0463351092846,1,land,terra,1,7237.152098568834,False,False,True
24571,-15.560223887413342,-48.04670570307644,1,land,terra,1,7273.587195992034,False,False,True
24572,-15.560206556013707,-48.04681838053216,1,land,terra,1,7284.673153574384,False,False,True
24573,-15.560160310897647,-48.04711902137825,1,land,terra,1,7314.270309106655,False,False,True
24574,-15.560113131493571,-48.04742573283664,1,land,terra,1,7344.492072576435,False,False,True
24575,-15.560072691388717,-48.04768863115066,1,land,terra,0,7370.418154206039,False,False,True
24576,-15.559936755958754,-48.04857230103557,1,land,terra,0,7457.70462301608,False,False,True
24577,-15.559971047663852,-48.04834939561823,1,land,terra,2,7435.666268478038,False,False,True
24578,-15.560054309014248,-48.04780815534377,1,land,terra,0,7382.211784009165,False,False,True
24579,-15.560024133282463,-48.048004326046,1,land,terra,1,7401.576794854857,False,False,True
24580,-15.559891164436154,-48.048868703127425,1,land,terra,0,7487.030719555875,False,False,True
24581,-15.559779203790743,-48.04959649677494,1,land,terra,0,7559.138535175393,False,False,True
24582,-15.559655210236674,-48.05040300095686,1,land,terra,0,7639.209230491833,False,False,True
24583,-15.55969771377441,-48.05012672779338,1,land,terra,0,7611.762434608382,False,False,True
24584,-15.559690453029868,-48.05017392966448,1,land,terra,0,7616.450425663833,False,False,True
24585,-15.559684431728561,-48.05021307489426,1,land,terra,0,7620.338685938116,False,False,True
24586,-15.559607442778084,-48.05071351648468,1,land,terra,0,7670.08117384083,False,False,True
24587,-15.559772103785901,-48.049643199444176,1,land,terra,0,7563.772945904303,False,False,True
24588,-15.5597949646385,-48.04949460306694,1,land,terra,1,7549.037213967506,False,False,True
24589,-15.55986130414771,-48.04906337874832,1,land,terra,1,7506.307369005459,False,False,True
24590,-15.55983522375093,-48.04923291698822,1,land,terra,1,7523.100983020409,False,False,True
24591,-15.560008614470053,-48.04810579971746,2,land_near_water,terra_proxima_agua,1,7411.600707852705,False,False,True
24592,-15.559922008470808,-48.048668791339765,6,low_coh_water_near_land,agua,5,7467.251561599652,False,False,True
24593,-15.559042211664256,-48.0543887209198,2,land_near_water,terra_proxima_agua,1,8037.24350108957,False,False,True
24594,-15.559110568258818,-48.053944450547874,1,land,terra,2049,7992.695336143233,False,False,True
24595,-15.559106666276202,-48.05396981127126,1,land,terra,2049,7995.237151851455,False,False,True
24596,-15.559052085771892,-48.05432454748842,1,land,terra,2049,8030.805985141165,False,False,True
24597,-15.55903855264973,-48.05441250322116,1,land,terra,2049,8039.629442920972,False,False,True
24598,-15.558931852754863,-48.055105965847304,1,land,terra,2049,8109.254216808522,False,False,True
24599,-15.559032873900405,-48.054449411562246,1,land,terra,2049,8043.332483354669,False,False,True
24600,-15.559162115688729,-48.053609425645675,1,land,terra,2051,7959.130458358856,False,False,True
24601,-15.559115802631442,-48.053910432940256,1,land,terra,2049,7989.286107745263,False,False,True
24602,-15.55916669584605,-48.05357965792746,1,land,terra,2049,7956.149361616353,False,False,True
24603,-15.585697562792735,-47.87930147919019,3,water_near_land,agua,2061,9977.184381120152,False,False,True
24604,-15.585671395026075,-47.879472537470406,3,water_near_land,agua,2061,9959.372322161003,False,False,True
24605,-15.585621500258581,-47.87979869050679,3,water_near_land,agua,13,9925.418286652923,False,False,True
24606,-15.585521086669,-47.88045505857724,3,water_near_land,agua,13,9857.118948578214,False,False,True
24607,-15.585499810818053,-47.880594133841555,3,water_near_land,agua,12,9842.65279586096,False,False,True
24608,-15.585428698389098,-47.88105896157953,6,low_coh_water_near_land,agua,12,9794.316973780487,False,False,True
24609,-15.58528038296162,-47.88202839916528,6,low_coh_water_near_land,agua,12,9693.579652807886,False,False,True
24610,-15.585690449954782,-47.879348126529294,1,land,terra,3,9972.327881303478,False,False,True
24611,-15.579437817537874,-47.920201327492464,1,land,terra,2051,5857.1123499278165,False,False,True
24612,-15.578523935750221,-47.92616653950165,1,land,terra,2049,5300.150779861086,False,False,True
24613,-15.57941023744778,-47.920381387959885,2,land_near_water,terra_proxima_agua,2049,5840.024919317593,False,False,True
24614,-15.578491417861201,-47.92637879179921,1,land,terra,2049,5280.717178366625,False,False,True
24615,-15.579157816405889,-47.922029150609944,2,land_near_water,terra_proxima_agua,2051,5684.396065533027,False,False,True
24616,-15.578483897765352,-47.92642790038701,1,land,terra,2049,5276.225276635389,False,False,True
24617,-15.579516078599568,-47.91969050913866,1,land,terra,2051,5905.673200277637,False,False,True
24618,-15.579404048341887,-47.920421857720726,1,land,terra,2049,5836.187217361675,False,False,True
24619,-15.579105848894658,-47.92236877351996,1,land,terra,2049,5652.49589519139,False,False,True
24620,-15.57925722444844,-47.921380659200565,1,land,terra,2049,5745.486706253785,False,False,True
24621,-15.578356159589672,-47.92726198683221,1,land,terra,3,5200.175442161761,False,False,True
24622,-15.57828081780693,-47.92775370266986,1,land,terra,2051,5155.560464486882,False,False,True
24623,-15.578334610924687,-47.92740263402993,1,land,terra,1,5187.397151478619,False,False,True
24624,-15.578456451426042,-47.926607447291246,1,land,terra,3,5259.81933112144,False,False,True
24625,-15.578455383577221,-47.92661442240433,1,land,terra,3,5259.182295918893,False,False,True
24626,-15.578574097855933,-47.92583962008678,1,land,terra,3,5330.145480037906,False,False,True
24627,-15.578516975869894,-47.92621244643516,1,land,terra,1,5295.950495628079,False,False,True
24628,-15.578596624744467,-47.92569260728237,1,land,terra,1,5343.653731273039,False,False,True
24629,-15.578940580976843,-47.923447769100164,1,land,terra,2051,5551.547975649864,False,False,True
